SERIAL_CODE,MACHINE_ID,OPERATER,DAY_TIME,STATUS
323308,TPP4,OPE04,2/25/2020 13:37:45,4
323307,TPP4,OPE04,2/25/2020 13:37:40,1
293810,TPP3,OPE03,2/25/2020 13:31:10,1
293809,TPP3,OPE03,2/25/2020 13:31:04,3
293808,TPP3,OPE03,2/25/2020 13:27:18,1
293807,TPP3,OPE03,2/25/2020 13:27:02,3
293806,TPP3,OPE03,2/25/2020 13:27:00,2
293805,TPP3,OPE03,2/25/2020 13:26:41,1
293804,TPP3,OPE03,2/25/2020 13:26:39,2
293803,TPP3,OPE03,2/25/2020 13:26:36,3
293802,TPP3,OPE03,2/25/2020 13:26:21,4
293801,TPP3,OPE03,2/25/2020 13:26:16,1
293800,TPP3,OPE03,2/25/2020 12:12:48,6
372579,TPP1,OPE01,2/25/2020 12:12:42,6
323306,TPP4,OPE04,2/25/2020 12:12:15,6
256776,TPP2,OPE02,2/25/2020 12:11:55,6
323305,TPP4,OPE04,2/25/2020 12:11:47,3
293799,TPP3,OPE03,2/25/2020 12:09:58,3
293798,TPP3,OPE03,2/25/2020 12:09:34,5
293797,TPP3,OPE03,2/25/2020 12:09:29,2
293796,TPP3,OPE03,2/25/2020 12:06:53,3
256775,TPP2,OPE02,2/25/2020 12:05:31,3
256774,TPP2,OPE02,2/25/2020 12:02:53,1
256773,TPP2,OPE02,2/25/2020 12:02:42,3
256772,TPP2,OPE02,2/25/2020 12:02:21,5
256771,TPP2,OPE02,2/25/2020 12:02:16,2
256770,TPP2,OPE02,2/25/2020 12:02:11,3
323304,TPP4,OPE04,2/25/2020 12:00:04,5
323303,TPP4,OPE04,2/25/2020 11:59:59,2
256769,TPP2,OPE02,2/25/2020 11:59:34,1
256768,TPP2,OPE02,2/25/2020 11:59:24,3
256767,TPP2,OPE02,2/25/2020 11:59:05,5
256766,TPP2,OPE02,2/25/2020 11:59:00,2
256765,TPP2,OPE02,2/25/2020 11:58:56,3
256764,TPP2,OPE02,2/25/2020 11:56:18,1
256763,TPP2,OPE02,2/25/2020 11:56:09,3
256762,TPP2,OPE02,2/25/2020 11:55:54,5
256761,TPP2,OPE02,2/25/2020 11:55:49,2
323302,TPP4,OPE04,2/25/2020 11:54:58,3
293795,TPP3,OPE03,2/25/2020 11:54:46,1
323301,TPP4,OPE04,2/25/2020 11:54:07,1
323300,TPP4,OPE04,2/25/2020 11:53:52,3
323299,TPP4,OPE04,2/25/2020 11:53:43,5
323298,TPP4,OPE04,2/25/2020 11:53:33,2
323297,TPP4,OPE04,2/25/2020 11:53:27,1
323296,TPP4,OPE04,2/25/2020 11:53:25,2
323295,TPP4,OPE04,2/25/2020 11:53:06,4
323294,TPP4,OPE04,2/25/2020 11:53:01,1
323293,TPP4,OPE04,2/25/2020 11:53:01,1
323292,TPP4,OPE04,2/25/2020 11:52:19,1
323291,TPP4,OPE04,2/25/2020 11:51:57,3
323290,TPP4,OPE04,2/25/2020 11:51:54,2
323289,TPP4,OPE04,2/25/2020 11:51:53,3
323288,TPP4,OPE04,2/25/2020 11:51:23,5
323287,TPP4,OPE04,2/25/2020 11:51:18,2
323286,TPP4,OPE04,2/25/2020 11:50:41,3
323285,TPP4,OPE04,2/25/2020 11:49:56,5
323284,TPP4,OPE04,2/25/2020 11:49:51,2
323282,TPP4,OPE04,2/25/2020 11:49:45,1
323283,TPP4,OPE04,2/25/2020 11:49:45,1
256760,TPP2,OPE02,2/25/2020 11:49:22,3
323281,TPP4,OPE04,2/25/2020 11:48:42,4
293794,TPP3,OPE03,2/25/2020 11:48:30,3
293793,TPP3,OPE03,2/25/2020 11:48:20,5
293792,TPP3,OPE03,2/25/2020 11:48:15,2
293791,TPP3,OPE03,2/25/2020 11:47:50,3
323280,TPP4,OPE04,2/25/2020 11:47:29,1
323279,TPP4,OPE04,2/25/2020 11:47:18,3
256759,TPP2,OPE02,2/25/2020 11:46:45,1
256758,TPP2,OPE02,2/25/2020 11:46:36,3
256757,TPP2,OPE02,2/25/2020 11:46:22,5
256756,TPP2,OPE02,2/25/2020 11:46:17,2
323278,TPP4,OPE04,2/25/2020 11:43:41,5
323277,TPP4,OPE04,2/25/2020 11:43:36,2
323276,TPP4,OPE04,2/25/2020 11:43:34,1
256755,TPP2,OPE02,2/25/2020 11:42:24,3
256754,TPP2,OPE02,2/25/2020 11:39:47,1
256753,TPP2,OPE02,2/25/2020 11:39:34,3
256752,TPP2,OPE02,2/25/2020 11:39:01,5
256751,TPP2,OPE02,2/25/2020 11:38:56,2
256750,TPP2,OPE02,2/25/2020 11:38:17,3
256749,TPP2,OPE02,2/25/2020 11:35:39,1
293790,TPP3,OPE03,2/25/2020 11:35:26,1
256748,TPP2,OPE02,2/25/2020 11:35:24,3
293789,TPP3,OPE03,2/25/2020 11:35:01,3
293788,TPP3,OPE03,2/25/2020 11:34:59,5
293787,TPP3,OPE03,2/25/2020 11:34:54,2
256747,TPP2,OPE02,2/25/2020 11:34:45,5
256746,TPP2,OPE02,2/25/2020 11:34:40,2
256745,TPP2,OPE02,2/25/2020 11:29:11,3
293786,TPP3,OPE03,2/25/2020 11:28:25,3
293785,TPP3,OPE03,2/25/2020 11:28:24,5
293784,TPP3,OPE03,2/25/2020 11:28:19,2
256744,TPP2,OPE02,2/25/2020 11:26:33,1
256743,TPP2,OPE02,2/25/2020 11:26:23,3
256742,TPP2,OPE02,2/25/2020 11:25:46,5
256741,TPP2,OPE02,2/25/2020 11:25:41,2
256740,TPP2,OPE02,2/25/2020 11:25:35,3
293783,TPP3,OPE03,2/25/2020 11:23:46,4
293782,TPP3,OPE03,2/25/2020 11:23:41,1
293781,TPP3,OPE03,2/25/2020 11:23:25,5
293780,TPP3,OPE03,2/25/2020 11:23:21,2
256739,TPP2,OPE02,2/25/2020 11:22:57,1
256738,TPP2,OPE02,2/25/2020 11:22:46,3
256737,TPP2,OPE02,2/25/2020 11:22:23,5
256736,TPP2,OPE02,2/25/2020 11:22:18,2
293779,TPP3,OPE03,2/25/2020 11:21:31,4
293778,TPP3,OPE03,2/25/2020 11:21:25,1
293777,TPP3,OPE03,2/25/2020 11:21:08,5
293776,TPP3,OPE03,2/25/2020 11:21:03,2
256735,TPP2,OPE02,2/25/2020 11:20:05,3
256734,TPP2,OPE02,2/25/2020 11:17:27,1
256733,TPP2,OPE02,2/25/2020 11:17:16,3
256732,TPP2,OPE02,2/25/2020 11:17:02,5
293775,TPP3,OPE03,2/25/2020 11:16:59,4
256731,TPP2,OPE02,2/25/2020 11:16:57,2
293774,TPP3,OPE03,2/25/2020 11:16:54,1
256730,TPP2,OPE02,2/25/2020 11:16:40,3
256729,TPP2,OPE02,2/25/2020 11:16:38,2
256728,TPP2,OPE02,2/25/2020 11:14:17,4
256727,TPP2,OPE02,2/25/2020 11:14:12,1
256726,TPP2,OPE02,2/25/2020 11:14:06,5
256725,TPP2,OPE02,2/25/2020 11:14:01,2
256724,TPP2,OPE02,2/25/2020 11:11:39,3
256723,TPP2,OPE02,2/25/2020 11:09:01,1
256722,TPP2,OPE02,2/25/2020 11:08:52,3
256721,TPP2,OPE02,2/25/2020 11:08:35,5
256720,TPP2,OPE02,2/25/2020 11:08:30,2
256719,TPP2,OPE02,2/25/2020 11:08:09,3
293773,TPP3,OPE03,2/25/2020 11:06:41,5
293772,TPP3,OPE03,2/25/2020 11:06:36,2
293771,TPP3,OPE03,2/25/2020 11:06:34,1
256718,TPP2,OPE02,2/25/2020 11:05:31,1
256717,TPP2,OPE02,2/25/2020 11:05:15,3
256716,TPP2,OPE02,2/25/2020 11:04:59,5
256715,TPP2,OPE02,2/25/2020 11:04:54,2
256714,TPP2,OPE02,2/25/2020 11:04:46,3
323275,TPP4,OPE04,2/25/2020 11:03:43,5
323274,TPP4,OPE04,2/25/2020 11:03:38,2
323273,TPP4,OPE04,2/25/2020 11:03:25,3
323272,TPP4,OPE04,2/25/2020 11:02:10,1
256713,TPP2,OPE02,2/25/2020 11:02:08,1
256712,TPP2,OPE02,2/25/2020 11:01:59,3
323271,TPP4,OPE04,2/25/2020 11:01:55,3
323270,TPP4,OPE04,2/25/2020 11:01:41,5
323269,TPP4,OPE04,2/25/2020 11:01:36,2
256711,TPP2,OPE02,2/25/2020 11:01:21,5
256710,TPP2,OPE02,2/25/2020 11:01:16,2
323268,TPP4,OPE04,2/25/2020 11:00:55,3
323267,TPP4,OPE04,2/25/2020 10:59:41,1
323266,TPP4,OPE04,2/25/2020 10:59:32,3
323265,TPP4,OPE04,2/25/2020 10:59:21,5
323264,TPP4,OPE04,2/25/2020 10:59:16,2
323263,TPP4,OPE04,2/25/2020 10:59:15,3
256709,TPP2,OPE02,2/25/2020 10:59:01,3
323262,TPP4,OPE04,2/25/2020 10:58:01,1
323261,TPP4,OPE04,2/25/2020 10:57:47,3
323260,TPP4,OPE04,2/25/2020 10:57:37,5
323259,TPP4,OPE04,2/25/2020 10:57:32,2
323258,TPP4,OPE04,2/25/2020 10:57:29,3
256708,TPP2,OPE02,2/25/2020 10:56:23,1
323257,TPP4,OPE04,2/25/2020 10:56:15,1
256707,TPP2,OPE02,2/25/2020 10:56:12,3
323256,TPP4,OPE04,2/25/2020 10:56:04,3
323255,TPP4,OPE04,2/25/2020 10:55:51,5
323254,TPP4,OPE04,2/25/2020 10:55:46,2
256706,TPP2,OPE02,2/25/2020 10:55:31,5
256705,TPP2,OPE02,2/25/2020 10:55:26,2
323253,TPP4,OPE04,2/25/2020 10:55:08,3
293770,TPP3,OPE03,2/25/2020 10:54:43,5
293769,TPP3,OPE03,2/25/2020 10:54:37,2
293768,TPP3,OPE03,2/25/2020 10:54:36,3
323252,TPP4,OPE04,2/25/2020 10:53:54,1
256704,TPP2,OPE02,2/25/2020 10:53:49,3
323251,TPP4,OPE04,2/25/2020 10:53:45,3
323250,TPP4,OPE04,2/25/2020 10:53:32,5
323249,TPP4,OPE04,2/25/2020 10:53:27,2
323248,TPP4,OPE04,2/25/2020 10:53:26,3
293767,TPP3,OPE03,2/25/2020 10:52:51,1
293766,TPP3,OPE03,2/25/2020 10:52:45,3
293765,TPP3,OPE03,2/25/2020 10:52:25,5
293764,TPP3,OPE03,2/25/2020 10:52:20,2
323247,TPP4,OPE04,2/25/2020 10:52:12,1
323246,TPP4,OPE04,2/25/2020 10:51:30,3
323245,TPP4,OPE04,2/25/2020 10:51:17,5
323244,TPP4,OPE04,2/25/2020 10:51:13,2
256703,TPP2,OPE02,2/25/2020 10:51:11,1
256702,TPP2,OPE02,2/25/2020 10:51:00,3
323243,TPP4,OPE04,2/25/2020 10:50:54,3
256701,TPP2,OPE02,2/25/2020 10:50:46,5
256700,TPP2,OPE02,2/25/2020 10:50:41,2
293763,TPP3,OPE03,2/25/2020 10:50:32,3
323242,TPP4,OPE04,2/25/2020 10:49:40,1
323241,TPP4,OPE04,2/25/2020 10:49:30,3
323240,TPP4,OPE04,2/25/2020 10:49:12,5
323239,TPP4,OPE04,2/25/2020 10:49:07,2
293762,TPP3,OPE03,2/25/2020 10:48:47,1
293761,TPP3,OPE03,2/25/2020 10:48:40,3
323238,TPP4,OPE04,2/25/2020 10:48:33,3
293760,TPP3,OPE03,2/25/2020 10:48:17,5
293759,TPP3,OPE03,2/25/2020 10:48:12,2
293758,TPP3,OPE03,2/25/2020 10:48:10,3
323237,TPP4,OPE04,2/25/2020 10:47:18,1
323236,TPP4,OPE04,2/25/2020 10:47:09,3
323235,TPP4,OPE04,2/25/2020 10:46:52,5
323234,TPP4,OPE04,2/25/2020 10:46:47,2
293757,TPP3,OPE03,2/25/2020 10:46:36,1
293756,TPP3,OPE03,2/25/2020 10:46:31,3
293755,TPP3,OPE03,2/25/2020 10:46:20,1
256699,TPP2,OPE02,2/25/2020 10:46:14,3
293754,TPP3,OPE03,2/25/2020 10:46:08,3
323233,TPP4,OPE04,2/25/2020 10:45:42,3
293753,TPP3,OPE03,2/25/2020 10:45:39,5
293752,TPP3,OPE03,2/25/2020 10:45:34,2
293751,TPP3,OPE03,2/25/2020 10:45:24,3
323232,TPP4,OPE04,2/25/2020 10:44:28,1
323231,TPP4,OPE04,2/25/2020 10:44:16,3
323230,TPP4,OPE04,2/25/2020 10:43:55,5
323229,TPP4,OPE04,2/25/2020 10:43:51,2
293750,TPP3,OPE03,2/25/2020 10:43:39,1
256698,TPP2,OPE02,2/25/2020 10:43:36,1
293749,TPP3,OPE03,2/25/2020 10:43:30,3
256697,TPP2,OPE02,2/25/2020 10:43:27,3
323228,TPP4,OPE04,2/25/2020 10:42:56,3
293748,TPP3,OPE03,2/25/2020 10:42:54,5
256696,TPP2,OPE02,2/25/2020 10:42:53,5
293747,TPP3,OPE03,2/25/2020 10:42:49,2
256695,TPP2,OPE02,2/25/2020 10:42:48,2
293746,TPP3,OPE03,2/25/2020 10:42:45,3
323227,TPP4,OPE04,2/25/2020 10:41:42,1
323226,TPP4,OPE04,2/25/2020 10:41:32,3
323225,TPP4,OPE04,2/25/2020 10:41:16,5
323224,TPP4,OPE04,2/25/2020 10:41:12,2
293745,TPP3,OPE03,2/25/2020 10:41:00,1
293744,TPP3,OPE03,2/25/2020 10:40:46,3
293743,TPP3,OPE03,2/25/2020 10:40:25,5
323223,TPP4,OPE04,2/25/2020 10:40:21,3
293742,TPP3,OPE03,2/25/2020 10:40:20,2
293741,TPP3,OPE03,2/25/2020 10:40:05,3
256694,TPP2,OPE02,2/25/2020 10:39:57,3
323222,TPP4,OPE04,2/25/2020 10:39:07,1
323221,TPP4,OPE04,2/25/2020 10:38:58,3
323220,TPP4,OPE04,2/25/2020 10:38:43,5
323219,TPP4,OPE04,2/25/2020 10:38:38,2
293740,TPP3,OPE03,2/25/2020 10:38:20,1
293739,TPP3,OPE03,2/25/2020 10:38:11,3
323218,TPP4,OPE04,2/25/2020 10:37:41,3
293738,TPP3,OPE03,2/25/2020 10:37:35,5
293737,TPP3,OPE03,2/25/2020 10:37:30,2
293736,TPP3,OPE03,2/25/2020 10:37:27,3
256693,TPP2,OPE02,2/25/2020 10:37:20,1
256692,TPP2,OPE02,2/25/2020 10:37:08,3
323217,TPP4,OPE04,2/25/2020 10:36:27,1
323216,TPP4,OPE04,2/25/2020 10:36:18,3
323215,TPP4,OPE04,2/25/2020 10:36:03,5
323214,TPP4,OPE04,2/25/2020 10:35:58,2
293735,TPP3,OPE03,2/25/2020 10:35:46,1
293734,TPP3,OPE03,2/25/2020 10:35:38,3
293733,TPP3,OPE03,2/25/2020 10:35:34,1
293732,TPP3,OPE03,2/25/2020 10:35:26,3
323213,TPP4,OPE04,2/25/2020 10:35:00,3
293731,TPP3,OPE03,2/25/2020 10:34:59,5
293730,TPP3,OPE03,2/25/2020 10:34:54,2
293729,TPP3,OPE03,2/25/2020 10:34:48,3
256691,TPP2,OPE02,2/25/2020 10:34:34,5
256689,TPP2,OPE02,2/25/2020 10:34:28,3
256690,TPP2,OPE02,2/25/2020 10:34:28,3
256688,TPP2,OPE02,2/25/2020 10:34:19,3
323212,TPP4,OPE04,2/25/2020 10:33:44,1
323211,TPP4,OPE04,2/25/2020 10:33:34,3
323210,TPP4,OPE04,2/25/2020 10:33:17,5
323209,TPP4,OPE04,2/25/2020 10:33:12,2
293728,TPP3,OPE03,2/25/2020 10:33:03,1
293727,TPP3,OPE03,2/25/2020 10:32:55,3
323208,TPP4,OPE04,2/25/2020 10:32:35,3
293726,TPP3,OPE03,2/25/2020 10:32:34,5
293725,TPP3,OPE03,2/25/2020 10:32:29,2
293724,TPP3,OPE03,2/25/2020 10:32:17,3
256687,TPP2,OPE02,2/25/2020 10:31:25,1
256686,TPP2,OPE02,2/25/2020 10:31:10,3
323207,TPP4,OPE04,2/25/2020 10:31:10,1
256685,TPP2,OPE02,2/25/2020 10:31:04,5
256684,TPP2,OPE02,2/25/2020 10:30:59,2
323206,TPP4,OPE04,2/25/2020 10:30:58,3
323205,TPP4,OPE04,2/25/2020 10:30:47,5
323204,TPP4,OPE04,2/25/2020 10:30:42,2
293723,TPP3,OPE03,2/25/2020 10:30:32,1
293722,TPP3,OPE03,2/25/2020 10:30:25,3
323203,TPP4,OPE04,2/25/2020 10:30:18,3
293721,TPP3,OPE03,2/25/2020 10:29:53,5
293720,TPP3,OPE03,2/25/2020 10:29:48,2
293719,TPP3,OPE03,2/25/2020 10:29:42,3
323202,TPP4,OPE04,2/25/2020 10:28:53,1
323201,TPP4,OPE04,2/25/2020 10:28:44,3
323200,TPP4,OPE04,2/25/2020 10:28:30,5
323199,TPP4,OPE04,2/25/2020 10:28:26,2
323198,TPP4,OPE04,2/25/2020 10:28:16,3
256683,TPP2,OPE02,2/25/2020 10:28:14,3
256682,TPP2,OPE02,2/25/2020 10:28:02,5
256681,TPP2,OPE02,2/25/2020 10:27:57,2
293718,TPP3,OPE03,2/25/2020 10:27:57,1
256680,TPP2,OPE02,2/25/2020 10:27:56,1
293717,TPP3,OPE03,2/25/2020 10:27:51,3
256679,TPP2,OPE02,2/25/2020 10:27:38,5
256678,TPP2,OPE02,2/25/2020 10:27:33,2
293716,TPP3,OPE03,2/25/2020 10:27:23,5
293715,TPP3,OPE03,2/25/2020 10:27:18,2
323197,TPP4,OPE04,2/25/2020 10:26:50,1
323196,TPP4,OPE04,2/25/2020 10:26:37,3
323195,TPP4,OPE04,2/25/2020 10:26:26,5
323194,TPP4,OPE04,2/25/2020 10:26:21,2
256677,TPP2,OPE02,2/25/2020 10:24:58,4
256676,TPP2,OPE02,2/25/2020 10:24:53,1
293714,TPP3,OPE03,2/25/2020 10:24:36,3
323193,TPP4,OPE04,2/25/2020 10:24:31,3
256675,TPP2,OPE02,2/25/2020 10:24:13,5
256674,TPP2,OPE02,2/25/2020 10:24:08,2
323192,TPP4,OPE04,2/25/2020 10:23:05,1
293713,TPP3,OPE03,2/25/2020 10:22:51,1
256673,TPP2,OPE02,2/25/2020 10:22:17,4
256672,TPP2,OPE02,2/25/2020 10:22:12,1
256671,TPP2,OPE02,2/25/2020 10:10:11,5
256670,TPP2,OPE02,2/25/2020 10:10:06,2
323191,TPP4,OPE04,2/25/2020 10:09:23,3
323190,TPP4,OPE04,2/25/2020 10:09:11,5
323189,TPP4,OPE04,2/25/2020 10:09:06,2
293712,TPP3,OPE03,2/25/2020 10:08:54,3
293711,TPP3,OPE03,2/25/2020 10:08:52,5
293710,TPP3,OPE03,2/25/2020 10:08:47,2
293709,TPP3,OPE03,2/25/2020 10:08:37,3
323188,TPP4,OPE04,2/25/2020 10:08:16,3
256669,TPP2,OPE02,2/25/2020 10:07:19,4
256668,TPP2,OPE02,2/25/2020 10:07:14,1
323187,TPP4,OPE04,2/25/2020 10:06:50,1
323186,TPP4,OPE04,2/25/2020 10:06:41,3
323185,TPP4,OPE04,2/25/2020 10:06:28,5
323184,TPP4,OPE04,2/25/2020 10:06:23,2
323183,TPP4,OPE04,2/25/2020 10:05:58,3
256667,TPP2,OPE02,2/25/2020 10:05:56,5
256666,TPP2,OPE02,2/25/2020 10:05:51,2
256665,TPP2,OPE02,2/25/2020 10:05:50,1
256664,TPP2,OPE02,2/25/2020 10:05:19,5
256663,TPP2,OPE02,2/25/2020 10:05:14,2
256662,TPP2,OPE02,2/25/2020 10:05:12,1
256661,TPP2,OPE02,2/25/2020 10:04:44,5
256660,TPP2,OPE02,2/25/2020 10:04:39,2
323182,TPP4,OPE04,2/25/2020 10:04:32,1
323181,TPP4,OPE04,2/25/2020 10:04:21,3
323180,TPP4,OPE04,2/25/2020 10:04:02,5
323179,TPP4,OPE04,2/25/2020 10:03:57,2
323178,TPP4,OPE04,2/25/2020 10:03:36,3
256659,TPP2,OPE02,2/25/2020 10:03:13,4
256658,TPP2,OPE02,2/25/2020 10:03:08,1
293708,TPP3,OPE03,2/25/2020 10:02:31,5
293707,TPP3,OPE03,2/25/2020 10:02:26,2
323177,TPP4,OPE04,2/25/2020 10:02:10,1
256657,TPP2,OPE02,2/25/2020 10:02:07,5
256656,TPP2,OPE02,2/25/2020 10:02:02,2
323176,TPP4,OPE04,2/25/2020 10:01:59,3
293706,TPP3,OPE03,2/25/2020 10:01:55,3
323175,TPP4,OPE04,2/25/2020 10:01:39,5
323174,TPP4,OPE04,2/25/2020 10:01:34,2
323173,TPP4,OPE04,2/25/2020 10:00:36,3
293705,TPP3,OPE03,2/25/2020 10:00:10,1
293704,TPP3,OPE03,2/25/2020 10:00:03,3
293703,TPP3,OPE03,2/25/2020 9:59:29,5
293702,TPP3,OPE03,2/25/2020 9:59:24,2
293701,TPP3,OPE03,2/25/2020 9:59:18,3
323172,TPP4,OPE04,2/25/2020 9:59:11,1
323171,TPP4,OPE04,2/25/2020 9:58:01,3
323170,TPP4,OPE04,2/25/2020 9:57:48,5
323169,TPP4,OPE04,2/25/2020 9:57:43,2
293700,TPP3,OPE03,2/25/2020 9:57:33,1
293699,TPP3,OPE03,2/25/2020 9:57:23,3
293698,TPP3,OPE03,2/25/2020 9:57:21,2
293697,TPP3,OPE03,2/25/2020 9:57:20,3
256655,TPP2,OPE02,2/25/2020 9:57:12,4
256654,TPP2,OPE02,2/25/2020 9:57:07,1
293696,TPP3,OPE03,2/25/2020 9:56:58,5
293695,TPP3,OPE03,2/25/2020 9:56:53,2
323168,TPP4,OPE04,2/25/2020 9:56:49,3
293694,TPP3,OPE03,2/25/2020 9:55:53,3
256653,TPP2,OPE02,2/25/2020 9:55:38,5
256652,TPP2,OPE02,2/25/2020 9:55:33,2
323167,TPP4,OPE04,2/25/2020 9:55:24,1
323166,TPP4,OPE04,2/25/2020 9:55:15,3
323165,TPP4,OPE04,2/25/2020 9:55:04,5
323164,TPP4,OPE04,2/25/2020 9:54:59,2
323163,TPP4,OPE04,2/25/2020 9:54:32,3
256651,TPP2,OPE02,2/25/2020 9:54:26,4
256650,TPP2,OPE02,2/25/2020 9:54:21,1
293693,TPP3,OPE03,2/25/2020 9:54:08,1
293692,TPP3,OPE03,2/25/2020 9:54:01,3
293691,TPP3,OPE03,2/25/2020 9:53:34,5
256649,TPP2,OPE02,2/25/2020 9:53:30,5
293690,TPP3,OPE03,2/25/2020 9:53:29,2
256648,TPP2,OPE02,2/25/2020 9:53:25,2
323162,TPP4,OPE04,2/25/2020 9:53:17,1
323161,TPP4,OPE04,2/25/2020 9:53:04,3
323160,TPP4,OPE04,2/25/2020 9:52:45,5
323158,TPP4,OPE04,2/25/2020 9:52:40,2
323159,TPP4,OPE04,2/25/2020 9:52:40,2
293689,TPP3,OPE03,2/25/2020 9:52:18,3
256647,TPP2,OPE02,2/25/2020 9:51:51,4
256646,TPP2,OPE02,2/25/2020 9:51:46,1
323157,TPP4,OPE04,2/25/2020 9:51:26,1
323156,TPP4,OPE04,2/25/2020 9:51:15,3
323155,TPP4,OPE04,2/25/2020 9:50:57,5
323154,TPP4,OPE04,2/25/2020 9:50:52,2
323153,TPP4,OPE04,2/25/2020 9:50:51,3
293688,TPP3,OPE03,2/25/2020 9:50:33,1
293687,TPP3,OPE03,2/25/2020 9:50:27,3
293686,TPP3,OPE03,2/25/2020 9:50:01,5
293685,TPP3,OPE03,2/25/2020 9:49:56,2
323152,TPP4,OPE04,2/25/2020 9:49:36,1
256645,TPP2,OPE02,2/25/2020 9:49:35,5
256644,TPP2,OPE02,2/25/2020 9:49:30,2
323151,TPP4,OPE04,2/25/2020 9:49:29,3
323150,TPP4,OPE04,2/25/2020 9:49:14,5
323149,TPP4,OPE04,2/25/2020 9:49:09,2
323148,TPP4,OPE04,2/25/2020 9:47:00,3
293684,TPP3,OPE03,2/25/2020 9:46:14,3
323147,TPP4,OPE04,2/25/2020 9:45:45,1
323146,TPP4,OPE04,2/25/2020 9:45:34,3
323145,TPP4,OPE04,2/25/2020 9:44:50,5
323144,TPP4,OPE04,2/25/2020 9:44:45,2
293683,TPP3,OPE03,2/25/2020 9:44:29,1
293682,TPP3,OPE03,2/25/2020 9:44:23,3
256643,TPP2,OPE02,2/25/2020 9:44:18,4
256642,TPP2,OPE02,2/25/2020 9:44:13,1
293681,TPP3,OPE03,2/25/2020 9:43:50,5
293680,TPP3,OPE03,2/25/2020 9:43:45,2
323143,TPP4,OPE04,2/25/2020 9:42:56,3
293679,TPP3,OPE03,2/25/2020 9:42:17,3
323142,TPP4,OPE04,2/25/2020 9:41:42,1
323141,TPP4,OPE04,2/25/2020 9:41:34,3
323140,TPP4,OPE04,2/25/2020 9:41:18,5
323139,TPP4,OPE04,2/25/2020 9:41:13,2
323138,TPP4,OPE04,2/25/2020 9:40:52,3
293678,TPP3,OPE03,2/25/2020 9:40:32,1
293677,TPP3,OPE03,2/25/2020 9:40:20,3
293676,TPP3,OPE03,2/25/2020 9:39:53,5
293675,TPP3,OPE03,2/25/2020 9:39:48,2
323137,TPP4,OPE04,2/25/2020 9:39:38,1
323136,TPP4,OPE04,2/25/2020 9:39:30,3
323135,TPP4,OPE04,2/25/2020 9:39:19,5
323134,TPP4,OPE04,2/25/2020 9:39:14,2
323133,TPP4,OPE04,2/25/2020 9:38:06,3
293674,TPP3,OPE03,2/25/2020 9:37:59,3
323132,TPP4,OPE04,2/25/2020 9:36:51,1
323131,TPP4,OPE04,2/25/2020 9:36:43,3
323130,TPP4,OPE04,2/25/2020 9:36:26,5
323129,TPP4,OPE04,2/25/2020 9:36:21,2
293673,TPP3,OPE03,2/25/2020 9:36:14,1
293672,TPP3,OPE03,2/25/2020 9:36:02,3
293671,TPP3,OPE03,2/25/2020 9:35:05,5
293670,TPP3,OPE03,2/25/2020 9:35:00,2
323128,TPP4,OPE04,2/25/2020 9:35:00,3
293669,TPP3,OPE03,2/25/2020 9:34:56,3
323127,TPP4,OPE04,2/25/2020 9:33:46,1
323126,TPP4,OPE04,2/25/2020 9:33:39,3
323125,TPP4,OPE04,2/25/2020 9:33:31,5
323124,TPP4,OPE04,2/25/2020 9:33:26,2
293668,TPP3,OPE03,2/25/2020 9:33:11,1
293667,TPP3,OPE03,2/25/2020 9:33:02,3
293666,TPP3,OPE03,2/25/2020 9:28:56,5
293665,TPP3,OPE03,2/25/2020 9:28:51,2
293664,TPP3,OPE03,2/25/2020 9:27:14,3
293663,TPP3,OPE03,2/25/2020 9:27:12,2
323123,TPP4,OPE04,2/25/2020 9:26:58,3
293662,TPP3,OPE03,2/25/2020 9:25:58,4
293661,TPP3,OPE03,2/25/2020 9:25:53,1
293660,TPP3,OPE03,2/25/2020 9:25:45,5
323122,TPP4,OPE04,2/25/2020 9:25:44,1
293659,TPP3,OPE03,2/25/2020 9:25:40,2
323121,TPP4,OPE04,2/25/2020 9:25:36,3
323120,TPP4,OPE04,2/25/2020 9:25:28,5
323119,TPP4,OPE04,2/25/2020 9:25:23,2
293658,TPP3,OPE03,2/25/2020 9:23:34,3
323118,TPP4,OPE04,2/25/2020 9:23:24,3
323117,TPP4,OPE04,2/25/2020 9:22:10,1
323116,TPP4,OPE04,2/25/2020 9:22:01,3
323115,TPP4,OPE04,2/25/2020 9:21:48,5
323114,TPP4,OPE04,2/25/2020 9:21:43,2
293657,TPP3,OPE03,2/25/2020 9:21:33,1
293656,TPP3,OPE03,2/25/2020 9:21:11,3
293655,TPP3,OPE03,2/25/2020 9:21:03,5
256641,TPP2,OPE02,2/25/2020 9:21:03,5
256640,TPP2,OPE02,2/25/2020 9:20:59,2
293654,TPP3,OPE03,2/25/2020 9:20:58,2
256639,TPP2,OPE02,2/25/2020 9:20:57,1
323113,TPP4,OPE04,2/25/2020 9:20:04,3
256638,TPP2,OPE02,2/25/2020 9:19:41,5
256637,TPP2,OPE02,2/25/2020 9:19:36,2
256636,TPP2,OPE02,2/25/2020 9:19:33,1
323112,TPP4,OPE04,2/25/2020 9:18:50,1
323111,TPP4,OPE04,2/25/2020 9:18:38,3
323110,TPP4,OPE04,2/25/2020 9:18:24,5
